,pub_time,title,author,info
730,2022,Assisting Backdoor Federated Learning with Whole Population Knowledge Alignment in Mobile Edge Computing,"Tian Liu, Xueyang Hu, Tao Shu",SECON 2022: 416-424
731,2022,Towards Backdoor Attacks against LiDAR Object Detection in Autonomous Driving,"Yan Zhang, Yi Zhu, Zihao Liu, Chenglin Miao, Foad Hajiaghajani, Lu Su, Chunming Qiao",SenSys 2022: 533-547
732,2022,Energy-Based Learning for Polluted Outlier Detection in Backdoor,"Xiangyu Gao, Meikang Qiu",SmartCloud 2022: 47-52
733,2022,Inconspicuous Data Augmentation Based Backdoor Attack on Deep Neural Networks,"Chaohui Xu, Wenye Liu, Yue Zheng, Si Wang, Chip-Hong Chang",SOCC 2022: 1-6
734,2022,Patch-Based Backdoors Detection and Mitigation with Feature Masking,"Tao Wang, Xiaoyu Zhang, Yulin Jin, Chenyang Chen, Fei Zhu",SocialSec 2022: 229-246
735,2022,BadEncoder: Backdoor Attacks to Pre-trained Encoders in Self-Supervised Learning,"Jinyuan Jia, Yupei Liu, Neil Zhenqiang Gong",SP 2022: 2043-2059
736,2022,Piccolo: Exposing Complex Backdoors in NLP Transformer Models,"Yingqi Liu, Guangyu Shen, Guanhong Tao, Shengwei An, Shiqing Ma, Xiangyu Zhang",SP 2022: 2025-2042
737,2022,Big Brother Is Watching You: A Closer Look at Backdoor Construction,"Anubhab Baksi, Arghya Bhattacharjee, Jakub Breier, Takanori Isobe, Mridul Nandi",SPACE 2022: 81-96
738,2022,Big Brother Is Watching You: A Closer Look At Backdoor Construction,"Anubhab Baksi, Arghya Bhattacharjee, Jakub Breier, Takanori Isobe, Mridul Nandi",IACR Cryptol. ePrint Arch. 2022: 953 (2022)
739,2022,Never Too Late: Tracing and Mitigating Backdoor Attacks in Federated Learning,"Hui Zeng, Tongqing Zhou, Xinyi Wu, Zhiping Cai",SRDS 2022: 69-81
740,2022,A General Backdoor Attack to Graph Neural Networks Based on Explanation Method,"Luyao Chen, Na Yan, Boyang Zhang, Zhaoyang Wang, Yu Wen, Yanfei Hu",TrustCom 2022: 759-768
741,2022,Clean-label Backdoor Attack on Machine Learning-based Malware Detection Models and Countermeasures,"Wanjia Zheng, Kazumasa Omote",TrustCom 2022: 1235-1242
742,2022,A Novel Backdoor Attack Adapted to Transfer Learning,"Peihao Li, Jie Huang, Shuaishuai Zhang, Chunyang Qi, Chuang Liang, Yang Peng",SmartWorld/UIC/ScalCom/DigitalTwin/PriComp/Meta 2022: 1730-1735
743,2022,FLAME: Taming Backdoors in Federated Learning,"Thien Duc Nguyen, Phillip Rieger, Huili Chen, Hossein Yalame, Helen Möllering, Hossein Fereidooni, Samuel Marchal, Markus Miettinen, Azalia Mirhoseini, Shaza Zeitouni, Farinaz Koushanfar, Ahmad-Reza Sadeghi, Thomas Schneider",USENIX Security Symposium 2022: 1415-1432
744,2022,Hidden Trigger Backdoor Attack on NLP Models via Linguistic Style Manipulation,"Xudong Pan, Mi Zhang, Beina Sheng, Jiaming Zhu, Min Yang",USENIX Security Symposium 2022: 3611-3628
745,2022,Low-Poisoning Rate Invisible Backdoor Attack Based on Important Neurons,"Xiugui Yang, Xiangyun Qian, Rui Zhang, Ning Huang, Hui Xia",WASA (2) 2022: 375-383
746,2022,Extracting a Minimal Trigger for an Efficient Backdoor Poisoning Attack Using the Activation Values of a Deep Neural Network,"Hyunsik Na, Daeseon Choi",WDC@AsiaCCS 2022: 3-6
747,2022,Can You Hear It?: Backdoor Attacks via Ultrasonic Triggers,"Stefanos Koffas, Jing Xu, Mauro Conti, Stjepan Picek",WiseML@WiSec 2022: 57-62
748,2022,Deep Learning Backdoors,"Shaofeng Li, Shiqing Ma, Minhui Xue, Benjamin Zi Hao Zhao",Security and Artificial Intelligence 2022: 313-334
749,2022,Rethink Stealthy Backdoor Attacks in Natural Language Processing,"Lingfeng Shen, Haiyun Jiang, Lemao Liu, Shuming Shi",CoRR abs/2201.02993 (2022)
750,2022,RFLBAT: A Robust Federated Learning Algorithm against Backdoor Attack,"Yongkang Wang, Dihua Zhai, Yufeng Zhan, Yuanqing Xia",CoRR abs/2201.03772 (2022)
751,2022,Neighboring Backdoor Attacks on Graph Convolutional Network,"Liang Chen, Qibiao Peng, Jintang Li, Yang Liu, Jiawei Chen, Yong Li, Zibin Zheng",CoRR abs/2201.06202 (2022)
752,2022,Model Transferring Attacks to Backdoor HyperNetwork in Personalized Federated Learning,"Phung Lai, NhatHai Phan, Abdallah Khreishah, Issa Khalil, Xintao Wu",CoRR abs/2201.07063 (2022)
753,2022,Dangerous Cloaking: Natural Trigger based Backdoor Attacks on Object Detectors in the Physical World,"Hua Ma, Yinshan Li, Yansong Gao, Alsharif Abuadbba, Zhi Zhang, Anmin Fu, Hyoungshick Kim, Said F. Al-Sarawi, Surya Nepal, Derek Abbott",CoRR abs/2201.08619 (2022)
754,2022,Hiding Behind Backdoors: Self-Obfuscation Against Generative Models,"Siddhartha Datta, Nigel Shadbolt",CoRR abs/2201.09774 (2022)
755,2022,Backdoors Stuck At The Frontdoor: Multi-Agent Backdoor Attacks That Backfire,"Siddhartha Datta, Nigel Shadbolt",CoRR abs/2201.12211 (2022)
756,2022,Imperceptible and Multi-channel Backdoor Attack against Deep Neural Networks,"Mingfu Xue, Shifeng Ni, Yinghao Wu, Yushu Zhang, Jian Wang, Weiqiang Liu",CoRR abs/2201.13164 (2022)
757,2022,Backdoor Detection in Reinforcement Learning,"Junfeng Guo, Ang Li, Cong Liu",CoRR abs/2202.03609 (2022)
758,2022,ARIBA: Towards Accurate and Robust Identification of Backdoor Attacks in Federated Learning,"Yuxi Mi, Jihong Guan, Shuigeng Zhou",CoRR abs/2202.04311 (2022)
759,2022,False Memory Formation in Continual Learners Through Imperceptible Backdoor Trigger,"Muhammad Umer, Robi Polikar",CoRR abs/2202.04479 (2022)
760,2022,Adversarial Fine-tuning for Backdoor Defense: Connect Adversarial Examples to Triggered Samples,"Bingxu Mu, Le Wang, Zhenxing Niu",CoRR abs/2202.06312 (2022)
761,2022,Resurrecting Trust in Facial Recognition: Mitigating Backdoor Attacks in Face Recognition to Prevent Potential Privacy Breaches,"Reena Zelenkova, Jack Swallow, M. A. P. Chamikara, Dongxi Liu, Mohan Baruwal Chhetri, Seyit Camtepe, Marthie Grobler, Mahathir Almashor",CoRR abs/2202.10320 (2022)
762,2022,On the Effectiveness of Adversarial Training against Backdoor Attacks,"Yinghua Gao, Dongxian Wu, Jingfeng Zhang, Guanhao Gan, Shu-Tao Xia, Gang Niu, Masashi Sugiyama",CoRR abs/2202.10627 (2022)
763,2022,Backdoor Defense in Federated Learning Using Differential Testing and Outlier Detection,"Yein Kim, Huili Chen, Farinaz Koushanfar",CoRR abs/2202.11196 (2022)
764,2022,Label-Smoothed Backdoor Attack,"Minlong Peng, Zidi Xiong, Mingming Sun, Ping Li",CoRR abs/2202.11203 (2022)
765,2022,Clean-Annotation Backdoor Attack against Lane Detection Systems in the Wild,"Xingshuo Han, Guowen Xu, Yuan Zhou, Xuehuan Yang, Jiwei Li, Tianwei Zhang",CoRR abs/2203.00858 (2022)
766,2022,Low-Loss Subspace Compression for Clean Gains against Multi-Agent Backdoor Attacks,"Siddhartha Datta, Nigel Shadbolt",CoRR abs/2203.03692 (2022)
767,2022,Client-Wise Targeted Backdoor in Federated Learning,"Gorka Abad, Servio Paguada, Stjepan Picek, Víctor Julio Ramírez-Durán, Aitor Urbieta",CoRR abs/2203.08689 (2022)
768,2022,PiDAn: A Coherence Optimization Approach for Backdoor Attack Detection and Mitigation in Deep Neural Networks,"Yue Wang, Wenqing Li, Esha Sarkar, Muhammad Shafique, Michail Maniatakos, Saif Eddin Jabari",CoRR abs/2203.09289 (2022)
769,2022,Trojan Horse Training for Breaking Defenses against Backdoor Attacks in Deep Learning,"Arezoo Rajabi, Bhaskar Ramasubramanian, Radha Poovendran",CoRR abs/2203.15506 (2022)
770,2022,An Adaptive Black-box Backdoor Detection Method for Deep Neural Networks,"Xinqiao Zhang, Huili Chen, Ke Huang, Farinaz Koushanfar",CoRR abs/2204.04329 (2022)
771,2022,Backdoor Attack against NLP models with Robustness-Aware Perturbation defense,"Shaik Mohammed Maqsood, Viveros Manuela Ceron, Addluri GowthamKrishna",CoRR abs/2204.05758 (2022)
772,2022,Towards A Critical Evaluation of Robustness for Deep Learning Backdoor Countermeasures,"Huming Qiu, Hua Ma, Zhi Zhang, Alsharif Abuadbba, Wei Kang, Anmin Fu, Yansong Gao",CoRR abs/2204.06273 (2022)
773,2022,Planting Undetectable Backdoors in Machine Learning Models,"Shafi Goldwasser, Michael P. Kim, Vinod Vaikuntanathan, Or Zamir",CoRR abs/2204.06974 (2022)
774,2022,Backdooring Explainable Machine Learning,"Maximilian Noppel, Lukas Peter, Christian Wressnegger",CoRR abs/2204.09498 (2022)
775,2022,Detecting Backdoor Poisoning Attacks on Deep Neural Networks by Heatmap Clustering,"Lukas Schulth, Christian Berghoff, Matthias Neu",CoRR abs/2204.12848 (2022)
776,2022,Model-Contrastive Learning for Backdoor Defense,"Zhihao Yue, Jun Xia, Zhiwei Ling, Ming Hu, Ting Wang, Xian Wei, Mingsong Chen",CoRR abs/2205.04411 (2022)
777,2022,Universal Post-Training Backdoor Detection,"Hang Wang, Zhen Xiang, David J. Miller, George Kesidis",CoRR abs/2205.06900 (2022)
778,2022,Backdoor Attacks on Bayesian Neural Networks using Reverse Distribution,"Zhixin Pan, Prabhat Mishra",CoRR abs/2205.09167 (2022)
779,2022,Towards a Defense against Backdoor Attacks in Continual Federated Learning,"Shuaiqi Wang, Jonathan Hayase, Giulia Fanti, Sewoong Oh",CoRR abs/2205.11736 (2022)
780,2022,Textual Backdoor Attacks with Iterative Trigger Injection,"Jun Yan, Vansh Gupta, Xiang Ren",CoRR abs/2205.12700 (2022)
781,2022,PerDoor: Persistent Non-Uniform Backdoors in Federated Learning using Adversarial Perturbations,"Manaar Alam, Esha Sarkar, Michail Maniatakos",CoRR abs/2205.13523 (2022)
782,2022,Circumventing Backdoor Defenses That Are Based on Latent Separability,"Xiangyu Qi, Tinghao Xie, Saeed Mahloujifar, Prateek Mittal",CoRR abs/2205.13613 (2022)
783,2022,Fight Poison with Poison: Detecting Backdoor Poison Samples via Decoupling Benign Correlations,"Xiangyu Qi, Tinghao Xie, Saeed Mahloujifar, Prateek Mittal",CoRR abs/2205.13616 (2022)
784,2022,Defending Against Stealthy Backdoor Attacks,"Sangeet Sagar, Abhinav Bhatt, Abhijith Srinivas Bidaralli",CoRR abs/2205.14246 (2022)
785,2022,CASSOCK: Viable Backdoor Attacks against DNN in The Wall of Source-Specific Backdoor Defences,"Shang Wang, Yansong Gao, Anmin Fu, Zhi Zhang, Yuqing Zhang, Willy Susilo",CoRR abs/2206.00145 (2022)
786,2022,Contributor-Aware Defenses Against Adversarial Backdoor Attacks,"Glenn Dawson, Muhammad Umer, Robi Polikar",CoRR abs/2206.03583 (2022)
787,2022,Can Backdoor Attacks Survive Time-Varying Models,"Huiying Li, Arjun Nitin Bhagoji, Ben Y. Zhao, Haitao Zheng",CoRR abs/2206.04677 (2022)
788,2022,Enhancing Clean Label Backdoor Attack with Two-phase Specific Triggers,"Nan Luo, Yuanzhang Li, Yajie Wang, Shangbo Wu, Yu-An Tan, Quanxin Zhang",CoRR abs/2206.04881 (2022)
789,2022,Backdoor Attacks on Vision Transformers,"Akshayvarun Subramanya, Aniruddha Saha, Soroush Abbasi Koohpayegani, Ajinkya Tejankar, Hamed Pirsiavash",CoRR abs/2206.08477 (2022)
790,2022,DECK: Model Hardening for Defending Pervasive Backdoors,"Guanhong Tao, Yingqi Liu, Siyuan Cheng, Shengwei An, Zhuo Zhang, Qiuling Xu, Guangyu Shen, Xiangyu Zhang",CoRR abs/2206.09272 (2022)
791,2022,Natural Backdoor Datasets,"Emily Wenger, Roma Bhattacharjee, Arjun Nitin Bhagoji, Josephine Passananti, Emilio Andere, Haitao Zheng, Ben Y. Zhao",CoRR abs/2206.10673 (2022)
792,2022,Invisible Backdoor Attacks Using Data Poisoning in the Frequency Domain,"Chang Yue, Peizhuo Lv, Ruigang Liang, Kai Chen",CoRR abs/2207.04209 (2022)
793,2022,Technical Report: Assisting Backdoor Federated Learning with Whole Population Knowledge Alignment,"Tian Liu, Xueyang Hu, Tao Shu",CoRR abs/2207.12327 (2022)
794,2022,FRIB: Low-poisoning Rate Invisible Backdoor Attack based on Feature Repair,"Hui Xia, Xiugui Yang, Xiangyun Qian, Rui Zhang",CoRR abs/2207.12863 (2022)
795,2022,Backdoor Watermarking Deep Learning Classification Models With Deep Fidelity,"Guang Hua, Andrew Beng Jin Teoh",CoRR abs/2208.00563 (2022)
796,2022,A Knowledge Distillation-Based Backdoor Attack in Federated Learning,"Yifan Wang, Wei Fan, Keke Yang, Naji Alhusaini, Jing Li",CoRR abs/2208.06176 (2022)
797,2022,Defense against Backdoor Attacks via Identifying and Purifying Bad Neurons,"Mingyuan Fan, Yang Liu, Cen Chen, Ximeng Liu, Wenzhong Guo",CoRR abs/2208.06537 (2022)
798,2022,Confidence Matters: Inspecting Backdoors in Deep Neural Networks via Distribution Transfer,"Tong Wang, Yuan Yao, Feng Xu, Miao Xu, Shengwei An, Ting Wang",CoRR abs/2208.06592 (2022)
799,2022,Solving the Capsulation Attack against Backdoor-based Deep Neural Network Watermarks by Reversing Triggers,"Fangqi Li, Shilin Wang, Yun Zhu",CoRR abs/2208.14127 (2022)
800,2022,MACAB: Model-Agnostic Clean-Annotation Backdoor to Object Detection with Natural Trigger in Real-World,"Hua Ma, Yinshan Li, Yansong Gao, Zhi Zhang, Alsharif Abuadbba, Anmin Fu, Said F. Al-Sarawi, Surya Nepal, Derek Abbott",CoRR abs/2209.02339 (2022)
801,2022,Defending Against Backdoor Attack on Graph Nerual Network by Explainability,"Bingchen Jiang, Zhao Li",CoRR abs/2209.02902 (2022)
802,2022,Adaptive Perturbation Generation for Multiple Backdoors Detection,"Yuhang Wang, Huafeng Shi, Rui Min, Ruijia Wu, Siyuan Liang, Yichao Wu, Ding Liang, Aishan Liu",CoRR abs/2209.05244 (2022)
803,2022,Black-box Ownership Verification for Dataset Protection via Backdoor Watermarking,"Yiming Li, Mingyan Zhu, Xue Yang, Yong Jiang, Shu-Tao Xia",CoRR abs/2209.06015 (2022)
804,2022,Augmentation Backdoors,"Joseph Rance, Yiren Zhao, Ilia Shumailov, Robert D. Mullins",CoRR abs/2209.15139 (2022)
805,2022,ImpNet: Imperceptible and blackbox-undetectable backdoors in compiled neural networks,"Tim Clifford, Ilia Shumailov, Yiren Zhao, Ross J. Anderson, Robert D. Mullins",CoRR abs/2210.00108 (2022)
806,2022,Backdoor Attacks in the Supply Chain of Masked Image Modeling,"Xinyue Shen, Xinlei He, Zheng Li, Yun Shen, Michael Backes, Yang Zhang",CoRR abs/2210.01632 (2022)
807,2022,Invariant Aggregator for Defending Federated Backdoor Attacks,"Xiaoyang Wang, Dimitrios Dimitriadis, Sanmi Koyejo, Shruti Tople",CoRR abs/2210.01834 (2022)
808,2022,Mind Your Data! Hiding Backdoors in Offline Reinforcement Learning Datasets,"Chen Gong, Zhou Yang, Yunpeng Bai, Junda He, Jieke Shi, Arunesh Sinha, Bowen Xu, Xinwen Hou, Guoliang Fan, David Lo",CoRR abs/2210.04688 (2022)
809,2022,Understanding Impacts of Task Similarity on Backdoor Attack and Detection,"Di Tang, Rui Zhu, XiaoFeng Wang, Haixu Tang, Yi Chen",CoRR abs/2210.06509 (2022)
810,2022,Watermarking Pre-trained Language Models with Backdooring,"Chenxi Gu, Chengsong Huang, Xiaoqing Zheng, Kai-Wei Chang, Cho-Jui Hsieh",CoRR abs/2210.07543 (2022)
811,2022,Close the Gate: Detecting Backdoored Models in Federated Learning based on Client-Side Deep Layer Output Analysis,"Phillip Rieger, Torsten Krauß, Markus Miettinen, Alexandra Dmitrienko, Ahmad-Reza Sadeghi",CoRR abs/2210.07714 (2022)
812,2022,Thinking Two Moves Ahead: Anticipating Other Users Improves Backdoor Attacks in Federated Learning,"Yuxin Wen, Jonas Geiping, Liam Fowl, Hossein Souri, Rama Chellappa, Micah Goldblum, Tom Goldstein",CoRR abs/2210.09305 (2022)
813,2022,Apple of Sodom: Hidden Backdoors in Superior Sentence Embeddings via Contrastive Learning,"Xiaoyi Chen, Baisong Xin, Shengfang Zhai, Shiqing Ma, Qingni Shen, Zhonghai Wu",CoRR abs/2210.11082 (2022)
814,2022,Detecting Backdoors in Deep Text Classifiers,"You Guo, Jun Wang, Trevor Cohn",CoRR abs/2210.11264 (2022)
815,2022,M-to-N Backdoor Paradigm: A Stealthy and Fuzzy Attack to Deep Learning Models,"Linshan Hou, Zhongyun Hua, Yuhong Li, Leo Yu Zhang",CoRR abs/2211.01875 (2022)
816,2022,Rickrolling the Artist: Injecting Invisible Backdoors into Text-Guided Image Generation Models,"Lukas Struppek, Dominik Hintersdorf, Kristian Kersting",CoRR abs/2211.02408 (2022)
817,2022,Physics-Constrained Backdoor Attacks on Power System Fault Localization,"Jianing Bai, Ren Wang, Zuyi Li",CoRR abs/2211.04445 (2022)
818,2022,Backdoor Attacks on Time Series: A Generative Approach,"Yujing Jiang, Xingjun Ma, Sarah Monazam Erfani, James Bailey",CoRR abs/2211.07915 (2022)
819,2022,CorruptEncoder: Data Poisoning based Backdoor Attacks to Contrastive Learning,"Jinghuai Zhang, Hongbin Liu, Jinyuan Jia, Neil Zhenqiang Gong",CoRR abs/2211.08229 (2022)
820,2022,PBSM: Backdoor attack against Keyword spotting based on pitch boosting and sound masking,"Hanbo Cai, Pengcheng Zhang, Hai Dong, Yan Xiao, Shunhui Ji",CoRR abs/2211.08697 (2022)
821,2022,Backdoor Attacks on Multiagent Collaborative Systems,"Shuo Chen, Yue Qiu, Jie Zhang",CoRR abs/2211.11455 (2022)
822,2022,Backdoor Vulnerabilities in Normally Trained Deep Learning Models,"Guanhong Tao, Zhenting Wang, Siyuan Cheng, Shiqing Ma, Shengwei An, Yingqi Liu, Guangyu Shen, Zhuo Zhang, Yunshu Mao, Xiangyu Zhang",CoRR abs/2211.15929 (2022)
823,2022,Be Careful with Rotation: A Uniform Backdoor Pattern for 3D Shape,"Linkun Fan, Fazhi He, Qing Guo, Wei Tang, Xiaolin Hong, Bing Li",CoRR abs/2211.16192 (2022)
824,2022,Rethinking Backdoor Data Poisoning Attacks in the Context of Semi-Supervised Learning,"Marissa Connor, Vincent Emanuele",CoRR abs/2212.02582 (2022)
825,2022,"Selective Amnesia: On Efficient, High-Fidelity and Blind Suppression of Backdoor Effects in Trojaned Machine Learning Models","Rui Zhu, Di Tang, Siyuan Tang, XiaoFeng Wang, Haixu Tang",CoRR abs/2212.04687 (2022)
826,2022,Fine-Tuning Is All You Need to Mitigate Backdoor Attacks,"Zeyang Sha, Xinlei He, Pascal Berrang, Mathias Humbert, Yang Zhang",CoRR abs/2212.09067 (2022)
827,2022,Flareon: Stealthy any2any Backdoor Injection via Poisoned Augmentation,"Tianrui Qin, Xianghuan He, Xitong Gao, Yiren Zhao, Kejiang Ye, Cheng-Zhong Xu",CoRR abs/2212.09979 (2022)
828,2022,VSVC: Backdoor attack against Keyword Spotting based on Voiceprint Selection and Voice Conversion,"Hanbo Cai, Pengcheng Zhang, Hai Dong, Yan Xiao, Shunhui Ji",CoRR abs/2212.10103 (2022)
829,2022,XMAM: X-raying Models with A Matrix to Reveal Backdoor Attacks for Federated Learning,"Jianyi Zhang, Fangjiao Zhang, Qichao Jin, Zhiqiang Wang, Xiaodong Lin, Xiali Hei",CoRR abs/2212.13675 (2022)
830,2022,How to backdoor LWE-like cryptosystems,Tobias Hemmert,IACR Cryptol. ePrint Arch. 2022: 1381 (2022)
831,2022,How to Backdoor (Classical) McEliece and How to Guard Against Backdoors,"Alexander May, Carl Richard Theodor Schneider",IACR Cryptol. ePrint Arch. 2022: 362 (2022)
832,2022,Backdooring Post-Quantum Cryptography: Kleptographic Attacks on Lattice-based KEMs,"Prasanna Ravi, Shivam Bhasin, Anupam Chattopadhyay, Aikata, Sujoy Sinha Roy",IACR Cryptol. ePrint Arch. 2022: 1681 (2022)
833,2021,Use Procedural Noise to Achieve Backdoor Attack,"Xuan Chen, Yuena Ma, Shiwei Lu",IEEE Access 9: 127204-127216 (2021)
834,2021,Neural network laundering: Removing black-box backdoor watermarks from deep neural networks,"William Aiken, Hyoungshick Kim, Simon S. Woo, Jungwoo Ryoo",Comput. Secur. 106: 102277 (2021)
835,2021,BDDR: An Effective Defense Against Textual Backdoor Attacks,"Kun Shao, Junan Yang, Yang Ai, Hui Liu, Yu Zhang",Comput. Secur. 110: 102433 (2021)
836,2021,Reverse engineering imperceptible backdoor attacks on deep neural networks for detection and training set cleansing,"Zhen Xiang, David J. Miller, George Kesidis",Comput. Secur. 106: 102280 (2021)
837,2021,"Internet of Things backdoors: Resource management issues, security challenges, and detection methods","Soheil Hashemi, Mani Zarei",Trans. Emerg. Telecommun. Technol. 32(2) (2021)
838,2021,Study of scale-free structures in feed-forward neural networks against backdoor attacks,"Sara Kaviani, Insoo Sohn",ICT Express 7(2): 265-268 (2021)
839,2021,Mitigating backdoor attacks in LSTM-based text classification systems by Backdoor Keyword Identification,"Chuanshuai Chen, Jiazhu Dai",Neurocomputing 452: 253-262 (2021)
840,2021,Defense-Resistant Backdoor Attacks Against Deep Neural Networks in Outsourced Cloud Environment,"Xueluan Gong, Yanjiao Chen, Qian Wang, Huayang Huang, Lingshuo Meng, Chao Shen, Qian Zhang",IEEE J. Sel. Areas Commun. 39(8): 2617-2631 (2021)
841,2021,Detecting Scene-Plausible Perceptible Backdoors in Trained DNNs Without Access to the Training Set,"Zhen Xiang, David J. Miller, Hang Wang, George Kesidis",Neural Comput. 33(5): 1329-1371 (2021)
842,2021,Stability-Based Analysis and Defense against Backdoor Attacks on Edge Computing Services,"Yi Zhao, Ke Xu, Haiyang Wang, Bo Li, Ruoxi Jia",IEEE Netw. 35(1): 163-169 (2021)
843,2021,Existence versus exploitation: the opacity of backdoors and backbones,"Lane A. Hemaspaandra, David E. Narváez",Prog. Artif. Intell. 10(3): 297-308 (2021)
844,2021,Backdoors hidden in facial features: a novel invisible backdoor attack against face recognition systems,"Mingfu Xue, Can He, Jian Wang, Weiqiang Liu",Peer-to-Peer Netw. Appl. 14(3): 1458-1474 (2021)
845,2021,A Master Key backdoor for universal impersonation attack against DNN-based face verification,"Wei Guo, Benedetta Tondi, Mauro Barni",Pattern Recognit. Lett. 144: 61-67 (2021)
